Taxon,Genus,Tribe,Subfamily,Family,NCBITaxon,Order,Diet,Nesting,Foraging,DietMod,NestingMod,ForagingMod,DietModslashboth,DietModslashlower,DietModslashupper,DietModalllower,DietModallupper,DietModanyplant,DietModonlyplant,ForagingModalllower,ForagingModallupper,ForagingModanycanopy,NestingModalllower,NestingModallupper,NestingModanycanopy,DietModonlypred,DietModanypred,DietModonlyomni,DietModanyomni,ForagingModanyground,NestingModanyground
Protanilla_CASENT0007002,Protanilla,Anomalomyrmini,Leptanillinae,Formicidae,NA,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptanilla_CASENT0106505,Leptanilla,Leptanillini,Leptanillinae,Formicidae,NA,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Yavnella_argamani,Yavnella,Leptanillini,Leptanillinae,Formicidae,Yavnella_argamani,Hymenoptera,NA,NA,NA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Opamyrma_hungvuong,Opamyrma,Opamyrma,Leptanillinae,Formicidae,Opamyrma_hungvuong,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Martialis_heureka,Martialis,Martialis,Martialinae,Formicidae,Martialis_heureka,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmecia_athertonensis,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_athertonensis,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_brevinoda,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_brevinoda,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_callima,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_callima,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_chasei,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_chasei,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_chrysogaster,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_chrysogaster,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_croslandi,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_croslandi,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_esuriens,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_esuriens,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_eungellensis,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_eungellensis,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_fabricii,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_fabricii,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_forceps,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_forceps,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_formosa,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_formosa,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_froggatti,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_froggatti,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_fucosa,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_fucosa,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_fulviculis,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_fulviculis,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_fulvipes,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_fulvipes,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_gulosa,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_gulosa,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_harderi,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_harderi,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_loweryi,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_loweryi,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_mandibularis,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_mandibularis,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_michaelseni,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_michaelseni,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_midas,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_midas,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_nigriscapa,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_nigriscapa,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_nigrocincta,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_nigrocincta,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_petiolata,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_petiolata,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_picta,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_picta,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_piliventris,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_piliventris,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_pilosula,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_pilosula,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_pulchra,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_pulchra,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_rowlandi,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_rowlandi,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_rufinodis,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_rufinodis,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_swalei,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_swalei,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_tarsata,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_tarsata,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_tepperi,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_tepperi,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_testaceipes,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_testaceipes,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_urens,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_urens,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Myrmecia_varians,Myrmecia,Myrmeciini,Myrmeciinae,Formicidae,Myrmecia_varians,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Nothomyrmecia_macrops,Nothomyrmecia,Prionomyrmecini,Myrmeciinae,Formicidae,Nothomyrmecia_macrops,Hymenoptera,1,0,0&1,1,0,0&1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
Acanthognathus_ocellatus,Acanthognathus,Attini,Myrmicinae,Formicidae,Acanthognathus_ocellatus,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Acromyrmex_ambiguus,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_ambiguus,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Acromyrmex_balzani,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_balzani,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Acromyrmex_echinatior,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_echinatior,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Acromyrmex_heyeri,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_heyeri,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Acromyrmex_landolti,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_landolti,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Acromyrmex_lundii,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_lundi,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Acromyrmex_octospinosus,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_octospinosus,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Acromyrmex_striatus,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_striatus,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Acromyrmex_versicolor,Acromyrmex,Attini,Myrmicinae,Formicidae,Acromyrmex_versicolor,Hymenoptera,0,0&1,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Allomerus_decemarticulatus,Allomerus,Attini,Myrmicinae,Formicidae,Allomerus_decemarticulatus,Hymenoptera,0/1,1,1,0/1,1,1,0&1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Allomerus_octoarticulatus,Allomerus,Attini,Myrmicinae,Formicidae,Allomerus_octoarticulatus,Hymenoptera,0/1,1,1,0/1,1,1,0&1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Apterostigma_auriculatum,Apterostigma,Attini,Myrmicinae,Formicidae,Apterostigma_auriculatum,Hymenoptera,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Apterostigma_collare,Apterostigma,Attini,Myrmicinae,Formicidae,Apterostigma_collare,Hymenoptera,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Apterostigma_dentigerum,Apterostigma,Attini,Myrmicinae,Formicidae,Apterostigma_dentigerum,Hymenoptera,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Apterostigma_dorotheae,Apterostigma,Attini,Myrmicinae,Formicidae,Apterostigma_dorotheae,Hymenoptera,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Apterostigma_manni,Apterostigma,Attini,Myrmicinae,Formicidae,Apterostigma_manni,Hymenoptera,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Apterostigma_megacephala,Apterostigma,Attini,Myrmicinae,Formicidae,Apterostigma_megacephala,Hymenoptera,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Apterostigma_pilosum,Apterostigma,Attini,Myrmicinae,Formicidae,Apterostigma_pilosum,Hymenoptera,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Apterostigma_steigeri,Apterostigma,Attini,Myrmicinae,Formicidae,Apterostigma_steigeri,Hymenoptera,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Atta_bisphaerica,Atta,Attini,Myrmicinae,Formicidae,Atta_bisphaerica,Hymenoptera,0,0,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Atta_cephalotes,Atta,Attini,Myrmicinae,Formicidae,Atta_cephalotes,Hymenoptera,0,0,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Atta_colombica,Atta,Attini,Myrmicinae,Formicidae,Atta_colombica,Hymenoptera,0,0,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Atta_laevigata,Atta,Attini,Myrmicinae,Formicidae,Atta_laevigata,Hymenoptera,0,0,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Atta_mexicana,Atta,Attini,Myrmicinae,Formicidae,Atta_mexicana,Hymenoptera,0,0,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Atta_robusta,Atta,Attini,Myrmicinae,Formicidae,Atta_robusta,Hymenoptera,0,0,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Atta_texana,Atta,Attini,Myrmicinae,Formicidae,Atta_texana,Hymenoptera,0,0,0&1,0,0&1,0&1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
Basiceros_manni,Basiceros,Attini,Myrmicinae,Formicidae,Basiceros_manni,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Blepharidatta_brasiliensis,Blepharidatta,Attini,Myrmicinae,Formicidae,Blepharidatta_brasiliensis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Blepharidatta_conops,Blepharidatta,Attini,Myrmicinae,Formicidae,Blepharidatta_conops,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Cephalotes_adolphi,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_adolphi,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_alfaroi,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_alfaroi,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_atratus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_atratus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_auricomus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_auricomus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_basalis,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_basalis,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_betoi,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_betoi,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_biguttatus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_biguttatus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_bohlsi,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_bohlsi,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_borgmeieri,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_borgmeieri,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_bruchi,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_bruchi,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_christopherseni,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_christopherseni,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_clypeatus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_clypeatus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_cordatus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_cordatus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_cordiae,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_cordiae,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_cordiventris,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_cordiventris,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_crenaticeps,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_crenaticeps,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_cristatus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_cristatus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_depressus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_depressus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_eduarduli,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_eduarduli,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_goniodontus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_goniodontus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_grandinosus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_grandinosus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_guayaki,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_guayaki,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_hirsutus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_hirsutus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_jheringi,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_jheringi,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_kukulcan,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_kukulcan,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_laminatus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_laminatus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_liogaster,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_liogaster,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_maculatus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_maculatus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_marginatus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_marginatus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_minutus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_minutus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_mompox,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_mompox,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_multispinosus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_multispinosus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_opacus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_opacus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_pallens,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_pallens,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_pallidoides,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_pallidoides,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_pallidus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_pallidus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_patellaris,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_patellaris,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_pellans,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_pellans,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_persimilis,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_persimilis,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_persimplex,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_persimplex,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_peruviensis,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_peruviensis,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_pilosus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_pilosus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_placidus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_placidus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_porrasi,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_porrasi,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_pusillus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_pusillus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_ramiphilus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_ramiphilus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_rohweri,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_rohweri,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_scutulatus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_scutulatus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_serraticeps,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_serraticeps,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_setulifer,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_setulifer,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_simillimus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_simillimus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Cephalotes_spinosus,Cephalotes,Attini,Myrmicinae,Formicidae,Cephalotes_spinosus,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
